StartTime: 2020-05-20 15:16:49.551
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s) 
0x50	 15:32:20.514	0.2603	-1.2212	0.4927	72.5098	-44.2505	42.6636 
0x50	 15:32:20.523	0.2603	-1.2212	0.4927	72.5098	-44.2505	42.6636 
0x50	 15:32:20.523	0.2144	-1.3511	0.3730	65.9180	-49.3164	57.1899 
0x50	 15:32:20.573	0.2144	-1.3511	0.3730	65.9180	-49.3164	57.1899 
0x50	 15:32:20.573	0.2534	-1.2715	0.2734	46.9360	-47.8516	59.1431 
0x50	 15:32:20.573	0.2534	-1.2715	0.2734	46.9360	-47.8516	59.1431 
0x50	 15:32:20.573	0.2153	-1.0952	0.3340	33.9966	-33.2642	42.6025 
0x50	 15:32:20.573	0.2153	-1.0952	0.3340	33.9966	-33.2642	42.6025 
0x50	 15:32:20.603	0.2085	-0.9858	0.3721	36.5601	-22.3389	24.2310 
0x50	 15:32:20.603	0.2085	-0.9858	0.3721	36.5601	-22.3389	24.2310 
0x50	 15:32:20.603	0.1230	-1.0571	0.3848	37.7197	-19.1650	25.8789 
0x50	 15:32:20.624	0.1230	-1.0571	0.3848	37.7197	-19.1650	25.8789 
0x50	 15:32:20.624	0.0791	-1.0615	0.4263	31.7383	-9.3384	43.9453 
0x50	 15:32:20.654	0.0791	-1.0615	0.4263	31.7383	-9.3384	43.9453 
0x50	 15:32:20.654	0.1167	-0.9521	0.4341	29.4800	5.4932	52.5513 
0x50	 15:32:20.674	0.1167	-0.9521	0.4341	29.4800	5.4932	52.5513 
0x50	 15:32:20.674	0.1680	-0.8970	0.4639	29.1748	19.4702	54.8706 
0x50	 15:32:20.704	0.1680	-0.8970	0.4639	29.1748	19.4702	54.8706 
0x50	 15:32:20.704	0.2080	-0.8770	0.4800	27.9541	18.4326	48.7061 
0x50	 15:32:20.704	0.2080	-0.8770	0.4800	27.9541	18.4326	48.7061 
0x50	 15:32:20.704	0.1865	-0.8857	0.4907	24.7192	5.2490	36.0107 
0x50	 15:32:20.724	0.1865	-0.8857	0.4907	24.7192	5.2490	36.0107 
0x50	 15:32:20.724	0.1030	-0.8765	0.5703	28.6865	-5.2490	28.5034 
0x50	 15:32:20.733	0.1030	-0.8765	0.5703	28.6865	-5.2490	28.5034 
0x50	 15:32:20.754	0.1030	-0.8765	0.5703	28.6865	-5.2490	28.5034 
0x50	 15:32:20.754	0.0005	-0.9072	0.6079	38.3301	-6.8359	27.2217 
0x50	 15:32:20.783	0.0005	-0.9072	0.6079	38.3301	-6.8359	27.2217 
0x50	 15:32:20.783	-0.0313	-0.9341	0.5552	43.1519	8.2397	33.6914 
0x50	 15:32:20.783	-0.0313	-0.9341	0.5552	43.1519	8.2397	33.6914 
0x50	 15:32:20.804	-0.0210	-0.9033	0.5000	45.1050	20.6299	37.4756 
0x50	 15:32:20.804	-0.0210	-0.9033	0.5000	45.1050	20.6299	37.4756 
0x50	 15:32:20.824	0.0112	-0.8555	0.4741	46.8140	22.4609	33.9355 
0x50	 15:32:20.824	0.0112	-0.8555	0.4741	46.8140	22.4609	33.9355 
0x50	 15:32:20.854	0.0034	-0.8389	0.4429	44.6777	17.8223	28.0151 
0x50	 15:32:20.854	0.0034	-0.8389	0.4429	44.6777	17.8223	28.0151 
0x50	 15:32:20.854	-0.0254	-0.8364	0.4648	40.7104	14.4653	24.0479 
0x50	 15:32:20.874	-0.0254	-0.8364	0.4648	40.7104	14.4653	24.0479 
0x50	 15:32:20.904	-0.0156	-0.7891	0.5107	39.7949	9.5825	28.1372 
0x50	 15:32:20.904	-0.0156	-0.7891	0.5107	39.7949	9.5825	28.1372 
0x50	 15:32:20.904	-0.2339	-1.9922	0.8682	28.7476	-2.6855	14.7705 
0x50	 15:32:20.904	-0.2339	-1.9922	0.8682	28.7476	-2.6855	14.7705 
0x50	 15:32:20.924	-0.2954	-0.8672	0.3618	-33.8745	-26.6724	-16.6016 
0x50	 15:32:20.924	-0.2954	-0.8672	0.3618	-33.8745	-26.6724	-16.6016 
0x50	 15:32:20.954	-0.0957	-0.7837	0.4854	5.4932	-7.3853	-57.9834 
0x50	 15:32:20.954	-0.0957	-0.7837	0.4854	5.4932	-7.3853	-57.9834 
0x50	 15:32:20.954	0.1011	-0.8838	0.5581	13.0615	10.9253	-60.4858 
0x50	 15:32:20.983	0.1011	-0.8838	0.5581	13.0615	10.9253	-60.4858 
0x50	 15:32:20.983	0.2124	-0.8989	0.5078	10.9253	-1.9531	-0.6714 
0x50	 15:32:20.983	0.2124	-0.8989	0.5078	10.9253	-1.9531	-0.6714 
0x50	 15:32:21.003	0.0347	-0.8413	0.5137	23.6206	-9.8877	6.7749 
0x50	 15:32:21.003	0.0347	-0.8413	0.5137	23.6206	-9.8877	6.7749 
0x50	 15:32:21.024	0.0723	-0.8389	0.5625	26.3672	-24.8413	16.9067 
0x50	 15:32:21.033	0.0723	-0.8389	0.5625	26.3672	-24.8413	16.9067 
0x50	 15:32:21.033	0.0259	-0.8208	0.5786	28.1982	-26.4893	22.2168 
0x50	 15:32:21.054	0.0259	-0.8208	0.5786	28.1982	-26.4893	22.2168 
0x50	 15:32:21.054	0.0405	-0.8267	0.5767	26.6113	-21.6064	22.1558 
0x50	 15:32:21.074	0.0405	-0.8267	0.5767	26.6113	-21.6064	22.1558 
0x50	 15:32:21.083	0.0171	-0.8101	0.5737	26.3062	-28.8696	23.5596 
0x50	 15:32:21.104	0.0171	-0.8101	0.5737	26.3062	-28.8696	23.5596 
0x50	 15:32:21.104	0.0107	-0.8022	0.5674	31.7383	-33.5693	21.9116 
0x50	 15:32:21.104	0.0107	-0.8022	0.5674	31.7383	-33.5693	21.9116 
0x50	 15:32:21.154	-0.0249	-0.7920	0.5488	47.9126	-23.1323	14.1602 
0x50	 15:32:21.154	-0.0249	-0.7920	0.5488	47.9126	-23.1323	14.1602 
0x50	 15:32:21.163	-0.0425	-0.7710	0.5957	69.5190	4.3335	-9.5825 
0x50	 15:32:21.163	-0.0425	-0.7710	0.5957	69.5190	4.3335	-9.5825 
0x50	 15:32:21.163	-0.0518	-0.8350	0.4966	87.7075	31.4331	-32.1655 
0x50	 15:32:21.163	-0.0518	-0.8350	0.4966	87.7075	31.4331	-32.1655 
0x50	 15:32:21.173	0.0903	-0.7534	0.6328	127.7466	28.0762	-23.4375 
0x50	 15:32:21.204	0.0903	-0.7534	0.6328	127.7466	28.0762	-23.4375 
0x50	 15:32:21.204	0.0444	-0.8252	0.5503	146.4233	34.1797	-21.3013 
0x50	 15:32:21.204	0.0444	-0.8252	0.5503	146.4233	34.1797	-21.3013 
0x50	 15:32:21.224	0.1050	-0.7432	0.6323	172.8516	42.2363	-22.7051 
0x50	 15:32:21.233	0.1050	-0.7432	0.6323	172.8516	42.2363	-22.7051 
0x50	 15:32:21.233	0.1880	-0.7939	0.5366	210.3882	33.0811	-55.0537 
0x50	 15:32:21.263	0.1880	-0.7939	0.5366	210.3882	33.0811	-55.0537 
0x50	 15:32:21.273	0.0679	-0.5479	0.8286	265.9302	50.4150	-80.3833 
0x50	 15:32:21.273	0.0679	-0.5479	0.8286	265.9302	50.4150	-80.3833 
0x50	 15:32:21.283	-0.0781	-0.8169	0.7568	325.9888	62.9883	-85.2051 
0x50	 15:32:21.304	-0.0781	-0.8169	0.7568	325.9888	62.9883	-85.2051 
0x50	 15:32:21.304	0.0337	-0.6963	0.8271	317.1387	27.5879	-80.7495 
0x50	 15:32:21.304	0.0337	-0.6963	0.8271	317.1387	27.5879	-80.7495 
0x50	 15:32:21.324	-0.0723	-0.2026	0.9038	348.6938	29.7852	-35.3394 
0x50	 15:32:21.324	-0.0723	-0.2026	0.9038	348.6938	29.7852	-35.3394 
0x50	 15:32:21.333	-0.1235	0.0645	0.8657	401.7334	21.1182	22.2168 
0x50	 15:32:21.354	-0.1235	0.0645	0.8657	401.7334	21.1182	22.2168 
0x50	 15:32:21.354	-0.1582	0.2817	0.8252	484.3750	30.4565	65.8569 
0x50	 15:32:21.374	-0.1582	0.2817	0.8252	484.3750	30.4565	65.8569 
0x50	 15:32:21.383	-0.3564	0.4272	2.1206	522.7051	0.0610	65.0635 
0x50	 15:32:21.383	-0.3564	0.4272	2.1206	522.7051	0.0610	65.0635 
0x50	 15:32:21.404	0.1445	0.7295	1.4565	525.2686	-27.9541	45.2881 
0x50	 15:32:21.404	0.1445	0.7295	1.4565	525.2686	-27.9541	45.2881 
0x50	 15:32:21.434	0.1343	0.4746	0.8101	522.0947	13.9160	15.4419 
0x50	 15:32:21.434	0.1343	0.4746	0.8101	522.0947	13.9160	15.4419 
0x50	 15:32:21.443	0.1396	0.8228	0.9390	512.1460	56.4575	-19.6533 
0x50	 15:32:21.443	0.1396	0.8228	0.9390	512.1460	56.4575	-19.6533 
0x50	 15:32:21.453	-0.1616	0.8838	0.8032	490.7227	66.1621	-20.6299 
0x50	 15:32:21.473	-0.1616	0.8838	0.8032	490.7227	66.1621	-20.6299 
0x50	 15:32:21.483	-0.0811	1.0176	0.5210	470.7642	40.1611	5.1880 
0x50	 15:32:21.483	-0.0811	1.0176	0.5210	470.7642	40.1611	5.1880 
0x50	 15:32:21.503	-0.2017	0.8457	0.3389	448.8525	17.2119	35.0952 
0x50	 15:32:21.503	-0.2017	0.8457	0.3389	448.8525	17.2119	35.0952 
0x50	 15:32:21.523	0.0278	1.2998	0.2134	437.2559	2.3193	63.0493 
0x50	 15:32:21.523	0.0278	1.2998	0.2134	437.2559	2.3193	63.0493 
0x50	 15:32:21.533	0.1387	0.6230	0.0908	421.7529	4.8218	25.0244 
0x50	 15:32:21.553	0.1387	0.6230	0.0908	421.7529	4.8218	25.0244 
0x50	 15:32:21.553	0.2500	1.1611	-0.1025	418.3960	1.4038	-20.0806 
0x50	 15:32:21.573	0.2500	1.1611	-0.1025	418.3960	1.4038	-20.0806 
0x50	 15:32:21.583	0.0088	1.1440	-0.3042	406.1279	-1.0376	-61.0352 
0x50	 15:32:21.583	0.0088	1.1440	-0.3042	406.1279	-1.0376	-61.0352 
0x50	 15:32:21.603	-0.2578	0.7651	-0.3135	388.6719	10.6201	-24.6582 
0x50	 15:32:21.623	-0.2578	0.7651	-0.3135	388.6719	10.6201	-24.6582 
0x50	 15:32:21.623	-0.2544	0.6924	-0.4233	376.8311	31.3721	21.1182 
0x50	 15:32:21.633	-0.2544	0.6924	-0.4233	376.8311	31.3721	21.1182 
0x50	 15:32:21.653	0.1157	0.8481	-0.6636	369.0796	37.2314	37.4756 
0x50	 15:32:21.653	0.1157	0.8481	-0.6636	369.0796	37.2314	37.4756 
0x50	 15:32:21.653	0.2583	0.5884	-0.6064	361.0229	8.5449	6.8359 
0x50	 15:32:21.653	0.2583	0.5884	-0.6064	361.0229	8.5449	6.8359 
0x50	 15:32:21.673	0.1255	0.5757	-0.7954	354.3701	-21.9727	-21.7896 
0x50	 15:32:21.683	0.1255	0.5757	-0.7954	354.3701	-21.9727	-21.7896 
0x50	 15:32:21.703	-0.1821	0.3740	-0.7495	343.1396	-2.6245	-8.1787 
0x50	 15:32:21.703	-0.1821	0.3740	-0.7495	343.1396	-2.6245	-8.1787 
0x50	 15:32:21.703	-0.1421	0.2905	-0.6812	336.3037	18.7988	3.2959 
0x50	 15:32:21.723	-0.1421	0.2905	-0.6812	336.3037	18.7988	3.2959 
0x50	 15:32:21.733	-0.1421	0.2905	-0.6812	336.3037	18.7988	3.2959 
0x50	 15:32:21.753	-0.0156	0.2651	-1.0220	334.3506	43.0298	8.6060 
0x50	 15:32:21.753	-0.0156	0.2651	-1.0220	334.3506	43.0298	8.6060 
0x50	 15:32:21.793	0.3306	0.1113	-0.9346	330.5664	9.5825	3.4790 
0x50	 15:32:21.793	0.3306	0.1113	-0.9346	330.5664	9.5825	3.4790 
0x50	 15:32:21.803	0.2090	0.0264	-0.7446	327.8809	-25.7568	-0.9155 
0x50	 15:32:21.803	0.2090	0.0264	-0.7446	327.8809	-25.7568	-0.9155 
0x50	 15:32:21.803	-0.2739	-0.0957	-0.9272	328.0029	-11.7798	-3.4790 
0x50	 15:32:21.803	-0.2739	-0.0957	-0.9272	328.0029	-11.7798	-3.4790 
0x50	 15:32:21.833	-0.2432	-0.1914	-0.8491	328.0029	31.6162	-10.7422 
0x50	 15:32:21.853	-0.2432	-0.1914	-0.8491	328.0029	31.6162	-10.7422 
0x50	 15:32:21.853	0.2764	-0.3115	-0.9131	332.7026	34.1187	-6.2256 
0x50	 15:32:21.853	0.2764	-0.3115	-0.9131	332.7026	34.1187	-6.2256 
0x50	 15:32:21.853	0.2920	-0.3677	-0.7500	336.1206	-5.3101	12.3291 
0x50	 15:32:21.873	0.2920	-0.3677	-0.7500	336.1206	-5.3101	12.3291 
0x50	 15:32:21.883	0.0015	-0.5029	-0.7578	341.3086	-23.4375	21.9116 
0x50	 15:32:21.903	0.0015	-0.5029	-0.7578	341.3086	-23.4375	21.9116 
0x50	 15:32:21.903	-0.2930	-0.5571	-0.6372	343.8110	5.4932	-4.5776 
0x50	 15:32:21.903	-0.2930	-0.5571	-0.6372	343.8110	5.4932	-4.5776 
0x50	 15:32:21.923	-0.0562	-0.7568	-0.6880	350.7690	33.9355	-31.4941 
0x50	 15:32:21.923	-0.0562	-0.7568	-0.6880	350.7690	33.9355	-31.4941 
0x50	 15:32:21.953	0.3193	-0.7139	-0.4917	359.8022	19.8364	-2.0142 
0x50	 15:32:21.953	0.3193	-0.7139	-0.4917	359.8022	19.8364	-2.0142 
0x50	 15:32:21.973	0.2417	-0.8232	-0.4092	368.5913	-2.3193	36.2549 
0x50	 15:32:21.973	0.2417	-0.8232	-0.4092	368.5913	-2.3193	36.2549 
0x50	 15:32:21.982	-0.2148	-0.7939	-0.2676	379.3335	-2.9907	20.7520 
0x50	 15:32:22.003	-0.2148	-0.7939	-0.2676	379.3335	-2.9907	20.7520 
0x50	 15:32:22.003	-0.2334	-0.8306	-0.1333	387.5732	9.3994	-31.2500 
0x50	 15:32:22.012	-0.2334	-0.8306	-0.1333	387.5732	9.3994	-31.2500 
0x50	 15:32:22.042	0.2197	-0.9902	-0.0190	395.2637	16.1743	-38.0859 
0x50	 15:32:22.042	0.2197	-0.9902	-0.0190	395.2637	16.1743	-38.0859 
0x50	 15:32:22.052	0.2280	-0.6621	0.0967	401.6113	19.0430	4.8828 
0x50	 15:32:22.052	0.2280	-0.6621	0.0967	401.6113	19.0430	4.8828 
0x50	 15:32:22.052	-0.0249	-1.2261	0.3198	419.4336	23.4985	44.7388 
0x50	 15:32:22.073	-0.0249	-1.2261	0.3198	419.4336	23.4985	44.7388 
0x50	 15:32:22.082	-0.1865	-0.8262	0.3843	430.7861	6.5918	2.5024 
0x50	 15:32:22.103	-0.1865	-0.8262	0.3843	430.7861	6.5918	2.5024 
0x50	 15:32:22.103	0.1016	-0.8682	0.5815	440.4907	-1.1597	-22.6440 
0x50	 15:32:22.112	0.1016	-0.8682	0.5815	440.4907	-1.1597	-22.6440 
0x50	 15:32:22.112	0.1772	-0.8032	0.7495	450.0122	16.1133	7.2632 
0x50	 15:32:22.122	0.1772	-0.8032	0.7495	450.0122	16.1133	7.2632 
0x50	 15:32:22.153	-0.0649	-0.6196	0.7856	458.4961	18.6157	13.1836 
0x50	 15:32:22.153	-0.0649	-0.6196	0.7856	458.4961	18.6157	13.1836 
0x50	 15:32:22.153	-0.0327	-0.5313	0.9487	467.5293	-1.3428	-7.6294 
0x50	 15:32:22.173	-0.0327	-0.5313	0.9487	467.5293	-1.3428	-7.6294 
0x50	 15:32:22.182	-0.0107	-0.7544	1.8218	459.2896	3.4180	-8.3618 
0x50	 15:32:22.203	-0.0107	-0.7544	1.8218	459.2896	3.4180	-8.3618 
0x50	 15:32:22.203	0.0264	-0.0815	0.6035	424.2554	-11.8408	-34.1797 
0x50	 15:32:22.223	0.0264	-0.0815	0.6035	424.2554	-11.8408	-34.1797 
0x50	 15:32:22.223	0.1201	0.0015	1.0244	413.8184	11.3525	-28.6865 
0x50	 15:32:22.232	0.1201	0.0015	1.0244	413.8184	11.3525	-28.6865 
0x50	 15:32:22.262	0.0781	-0.0073	0.8350	421.9360	43.7622	-25.6348 
0x50	 15:32:22.262	0.0781	-0.0073	0.8350	421.9360	43.7622	-25.6348 
0x50	 15:32:22.262	-0.0190	0.1670	1.0186	440.8569	44.9219	-7.0801 
0x50	 15:32:22.273	-0.0190	0.1670	1.0186	440.8569	44.9219	-7.0801 
0x50	 15:32:22.273	-0.0815	0.3677	1.0903	454.8950	25.3296	2.8687 
0x50	 15:32:22.303	-0.0815	0.3677	1.0903	454.8950	25.3296	2.8687 
0x50	 15:32:22.303	-0.0815	0.5034	0.9888	451.7212	-14.0381	17.0898 
0x50	 15:32:22.303	-0.0815	0.5034	0.9888	451.7212	-14.0381	17.0898 
0x50	 15:32:22.323	0.1128	0.6504	0.9224	442.9321	8.1787	0.1221 
0x50	 15:32:22.332	0.1128	0.6504	0.9224	442.9321	8.1787	0.1221 
0x50	 15:32:22.332	-0.0068	0.7642	0.8052	431.6406	30.1514	-14.3433 
0x50	 15:32:22.353	-0.0068	0.7642	0.8052	431.6406	30.1514	-14.3433 
0x50	 15:32:22.353	-0.1699	0.7393	0.6011	417.4805	11.1694	8.8501 
0x50	 15:32:22.373	-0.1699	0.7393	0.6011	417.4805	11.1694	8.8501 
0x50	 15:32:22.382	0.0190	1.0156	0.5693	401.1841	-5.9204	26.7944 
0x50	 15:32:22.382	0.0190	1.0156	0.5693	401.1841	-5.9204	26.7944 
0x50	 15:32:22.433	0.1084	0.8774	0.3540	379.5776	7.5684	-1.4038 
0x50	 15:32:22.442	0.1084	0.8774	0.3540	379.5776	7.5684	-1.4038 
0x50	 15:32:22.442	-0.0508	0.9087	0.2427	364.7461	10.8643	-13.4277 
0x50	 15:32:22.442	-0.0508	0.9087	0.2427	364.7461	10.8643	-13.4277 
0x50	 15:32:22.442	-0.0659	1.0527	0.1182	351.5015	7.6294	3.8452 
0x50	 15:32:22.442	-0.0659	1.0527	0.1182	351.5015	7.6294	3.8452 
0x50	 15:32:22.472	-0.0381	0.8462	0.0239	339.4775	7.1411	12.7563 
0x50	 15:32:22.472	-0.0381	0.8462	0.0239	339.4775	7.1411	12.7563 
0x50	 15:32:22.472	0.1240	1.2339	-0.1475	336.4868	5.6152	6.1646 
0x50	 15:32:22.482	0.1240	1.2339	-0.1475	336.4868	5.6152	6.1646 
0x50	 15:32:22.503	0.0684	1.0254	-0.2627	326.7822	1.0376	-24.5361 
0x50	 15:32:22.503	0.0684	1.0254	-0.2627	326.7822	1.0376	-24.5361 
0x50	 15:32:22.533	-0.1499	0.7847	-0.3032	310.9741	5.1880	-10.3760 
0x50	 15:32:22.533	-0.1499	0.7847	-0.3032	310.9741	5.1880	-10.3760 
0x50	 15:32:22.553	-0.2075	0.8760	-0.4702	299.9268	18.6157	27.7710 
0x50	 15:32:22.553	-0.2075	0.8760	-0.4702	299.9268	18.6157	27.7710 
0x50	 15:32:22.572	0.2061	0.7842	-0.5210	287.0483	17.1509	20.3247 
0x50	 15:32:22.582	0.2061	0.7842	-0.5210	287.0483	17.1509	20.3247 
0x50	 15:32:22.582	0.2573	0.6836	-0.5562	278.4424	-8.1177	-19.1650 
0x50	 15:32:22.603	0.2573	0.6836	-0.5562	278.4424	-8.1177	-19.1650 
0x50	 15:32:22.603	-0.1885	0.6982	-0.7109	267.9443	-16.3574	-28.7476 
0x50	 15:32:22.603	-0.1885	0.6982	-0.7109	267.9443	-16.3574	-28.7476 
0x50	 15:32:22.622	-0.2642	0.5352	-0.6724	258.7280	14.7095	2.7466 
0x50	 15:32:22.632	-0.2642	0.5352	-0.6724	258.7280	14.7095	2.7466 
0x50	 15:32:22.632	0.0049	0.6143	-0.9087	251.4648	38.7573	25.2075 
0x50	 15:32:22.672	0.0049	0.6143	-0.9087	251.4648	38.7573	25.2075 
0x50	 15:32:22.672	0.2627	0.4717	-0.8242	246.9482	11.6577	7.0190 
0x50	 15:32:22.672	0.2627	0.4717	-0.8242	246.9482	11.6577	7.0190 
0x50	 15:32:22.682	0.2163	0.3735	-0.8438	242.3096	-20.9961	-12.3291 
0x50	 15:32:22.682	0.2163	0.3735	-0.8438	242.3096	-20.9961	-12.3291 
0x50	 15:32:22.703	-0.2480	0.3013	-0.8643	236.3892	-11.2915	-9.3994 
0x50	 15:32:22.703	-0.2480	0.3013	-0.8643	236.3892	-11.2915	-9.3994 
0x50	 15:32:22.722	-0.2480	0.3013	-0.8643	236.3892	-11.2915	-9.3994 
0x50	 15:32:22.732	-0.2476	0.2173	-0.8745	232.3608	28.9917	5.5542 
0x50	 15:32:22.732	-0.2476	0.2173	-0.8745	232.3608	28.9917	5.5542 
0x50	 15:32:22.753	0.2607	0.1611	-0.9531	228.9429	25.3296	6.4087 
0x50	 15:32:22.753	0.2607	0.1611	-0.9531	228.9429	25.3296	6.4087 
0x50	 15:32:22.772	0.2651	0.0972	-0.9102	227.1729	-16.0522	-0.1221 
0x50	 15:32:22.782	0.2651	0.0972	-0.9102	227.1729	-16.0522	-0.1221 
0x50	 15:32:22.803	-0.1938	0.0239	-0.9517	227.3560	-19.4702	-1.8311 
0x50	 15:32:22.803	-0.1938	0.0239	-0.9517	227.3560	-19.4702	-1.8311 
0x50	 15:32:22.803	-0.2637	-0.0723	-0.9043	225.7690	24.0479	-2.6245 
0x50	 15:32:22.803	-0.2637	-0.0723	-0.9043	225.7690	24.0479	-2.6245 
0x50	 15:32:22.822	0.2314	-0.1211	-0.9600	226.6235	27.6489	-0.7935 
0x50	 15:32:22.832	0.2314	-0.1211	-0.9600	226.6235	27.6489	-0.7935 
0x50	 15:32:22.853	0.2134	-0.2036	-0.9131	228.8818	-8.7280	5.6152 
0x50	 15:32:22.853	0.2134	-0.2036	-0.9131	228.8818	-8.7280	5.6152 
0x50	 15:32:22.872	-0.1221	-0.2847	-0.9443	231.6895	-15.1367	5.9814 
0x50	 15:32:22.882	-0.1221	-0.2847	-0.9443	231.6895	-15.1367	5.9814 
0x50	 15:32:22.903	-0.2139	-0.3477	-0.8359	232.4829	20.3857	-8.4839 
0x50	 15:32:22.903	-0.2139	-0.3477	-0.8359	232.4829	20.3857	-8.4839 
0x50	 15:32:22.903	0.3130	-0.4512	-0.8774	236.5112	12.0850	0.9155 
0x50	 15:32:22.942	0.3130	-0.4512	-0.8774	236.5112	12.0850	0.9155 
0x50	 15:32:22.942	0.1187	-0.5493	-0.8770	237.9761	-22.1558	20.7520 
0x50	 15:32:22.942	0.1187	-0.5493	-0.8770	237.9761	-22.1558	20.7520 
0x50	 15:32:22.952	-0.2305	-0.5518	-0.7305	240.9668	-2.1973	4.3945 
0x50	 15:32:22.952	-0.2305	-0.5518	-0.7305	240.9668	-2.1973	4.3945 
0x50	 15:32:22.962	-0.1025	-0.5771	-0.6621	244.9951	17.4561	-8.1787 
0x50	 15:32:22.972	-0.1025	-0.5771	-0.6621	244.9951	17.4561	-8.1787 
0x50	 15:32:22.982	0.1089	-0.7222	-0.7158	252.4414	28.8696	-20.5688 
0x50	 15:32:23.003	0.1089	-0.7222	-0.7158	252.4414	28.8696	-20.5688 
0x50	 15:32:23.003	0.2568	-0.7397	-0.5957	260.9863	7.9956	9.0942 
0x50	 15:32:23.003	0.2568	-0.7397	-0.5957	260.9863	7.9956	9.0942 
0x50	 15:32:23.022	0.0225	-0.7822	-0.5122	270.4468	-2.0752	16.4185 
0x50	 15:32:23.022	0.0225	-0.7822	-0.5122	270.4468	-2.0752	16.4185 
0x50	 15:32:23.082	-0.1440	-0.8188	-0.4248	279.3579	3.0518	2.9907 
0x50	 15:32:23.082	-0.1440	-0.8188	-0.4248	279.3579	3.0518	2.9907 
0x50	 15:32:23.082	0.0303	-0.9346	-0.3540	287.7197	15.1367	-22.6440 
0x50	 15:32:23.082	0.0303	-0.9346	-0.3540	287.7197	15.1367	-22.6440 
0x50	 15:32:23.082	0.2334	-0.9204	-0.2183	294.3726	7.7515	6.8359 
0x50	 15:32:23.092	0.2334	-0.9204	-0.2183	294.3726	7.7515	6.8359 
0x50	 15:32:23.129	-0.0337	-1.0088	-0.1646	301.8188	2.6855	25.9399 
0x50	 15:32:23.129	-0.0337	-1.0088	-0.1646	301.8188	2.6855	25.9399 
0x50	 15:32:23.129	-0.0317	-0.9268	-0.0244	310.4858	3.4180	0.7324 
0x50	 15:32:23.129	-0.0317	-0.9268	-0.0244	310.4858	3.4180	0.7324 
0x50	 15:32:23.146	-0.0542	-0.9453	0.0503	320.5566	5.1270	-7.6294 
0x50	 15:32:23.156	-0.0542	-0.9453	0.0503	320.5566	5.1270	-7.6294 
0x50	 15:32:23.163	0.0537	-1.0171	0.2148	332.0313	3.4180	-29.9683 
0x50	 15:32:23.173	0.0537	-1.0171	0.2148	332.0313	3.4180	-29.9683 
0x50	 15:32:23.200	0.2231	-0.9487	0.3364	342.6514	13.7939	6.5918 
0x50	 15:32:23.200	0.2231	-0.9487	0.3364	342.6514	13.7939	6.5918 
0x50	 15:32:23.200	-0.0186	-0.9102	0.4502	349.1211	19.1040	29.1748 
0x50	 15:32:23.200	-0.0186	-0.9102	0.4502	349.1211	19.1040	29.1748 
0x50	 15:32:23.220	-0.1460	-0.7910	0.5410	357.0557	-0.6714	-8.5449 
0x50	 15:32:23.229	-0.1460	-0.7910	0.5410	357.0557	-0.6714	-8.5449 
0x50	 15:32:23.250	0.1255	-0.8486	0.7349	365.9058	-2.0752	-14.3433 
0x50	 15:32:23.250	0.1255	-0.8486	0.7349	365.9058	-2.0752	-14.3433 
0x50	 15:32:23.259	0.0845	-0.6875	0.7783	372.4365	6.7749	-1.5869 
0x50	 15:32:23.279	0.0845	-0.6875	0.7783	372.4365	6.7749	-1.5869 
0x50	 15:32:23.279	0.0688	-0.6182	0.9033	378.1738	26.3062	15.8081 
0x50	 15:32:23.300	0.0688	-0.6182	0.9033	378.1738	26.3062	15.8081 
0x50	 15:32:23.300	-0.1235	-0.4829	0.9673	385.6201	6.2866	0.1221 
0x50	 15:32:23.300	-0.1235	-0.4829	0.9673	385.6201	6.2866	0.1221 
0x50	 15:32:23.339	-0.0610	-0.4385	1.3652	357.4829	-21.6064	-24.4141 
0x50	 15:32:23.339	-0.0610	-0.4385	1.3652	357.4829	-21.6064	-24.4141 
0x50	 15:32:23.349	0.1362	-0.1968	0.9102	337.8296	-8.1177	-26.7944 
0x50	 15:32:23.349	0.1362	-0.1968	0.9102	337.8296	-8.1177	-26.7944 
0x50	 15:32:23.349	0.1060	-0.0889	0.8872	329.5898	26.1230	-17.3340 
0x50	 15:32:23.380	0.1060	-0.0889	0.8872	329.5898	26.1230	-17.3340 
0x50	 15:32:23.380	0.0117	-0.0469	1.0083	333.1909	41.3208	-12.0239 
0x50	 15:32:23.380	0.0117	-0.0469	1.0083	333.1909	41.3208	-12.0239 
0x50	 15:32:23.400	-0.0459	0.0498	0.8604	343.3838	28.1982	0.4272 
0x50	 15:32:23.400	-0.0459	0.0498	0.8604	343.3838	28.1982	0.4272 
0x50	 15:32:23.430	-0.1113	0.3594	1.6855	365.7837	2.1973	11.3525 
0x50	 15:32:23.430	-0.1113	0.3594	1.6855	365.7837	2.1973	11.3525 
0x50	 15:32:23.450	0.1274	0.3770	1.0571	374.7559	2.3193	-3.7842 
0x50	 15:32:23.450	0.1274	0.3770	1.0571	374.7559	2.3193	-3.7842 
0x50	 15:32:23.450	-0.0776	0.5283	1.0381	370.2393	31.6772	-12.4512 
0x50	 15:32:23.470	-0.0776	0.5283	1.0381	370.2393	31.6772	-12.4512 
0x50	 15:32:23.479	-0.1147	0.5801	0.8896	363.7085	-5.0659	10.0098 
0x50	 15:32:23.479	-0.1147	0.5801	0.8896	363.7085	-5.0659	10.0098 
